,0
49853,1
49854,1
49855,0
49856,0
49857,1
49858,1
49859,1
49860,1
49861,0
49862,0
49863,0
49864,0
49865,0
49866,0
49867,1
49868,0
49869,1
49870,1
49871,0
49872,1
49873,0
49874,1
49875,0
49876,0
49877,0
49878,0
49879,1
49880,1
49881,0
49882,0
49883,1
49884,0
49885,0
49886,1
49887,0
49888,1
49889,0
49890,1
49891,0
49892,0
49893,1
49894,0
49895,0
49896,1
49897,0
49898,0
49899,0
49900,0
49901,0
49902,1
49903,1
49904,0
49905,0
49906,0
49907,1
49908,0
49909,0
49910,0
49911,1
49912,0
49913,0
49914,1
49915,0
49916,0
49917,1
49918,0
49919,0
49920,0
49921,0
49922,1
49923,1
49924,1
49925,0
49926,0
49927,0
49928,0
49929,0
49930,1
49931,0
49932,1
49933,1
49934,1
49935,0
49936,0
49937,1
49938,0
49939,0
49940,1
49941,0
49942,1
49943,1
49944,1
49945,1
49946,0
49947,1
49948,0
49949,0
49950,0
49951,0
49952,0
49953,0
49954,0
49955,0
49956,0
49957,1
49958,0
49959,0
49960,1
49961,0
49962,0
49963,0
49964,0
49965,0
49966,0
49967,0
49968,0
49969,1
49970,1
49971,0
49972,0
49973,0
49974,0
49975,0
49976,0
49977,0
49978,1
49979,0
49980,0
49981,0
49982,0
49983,0
49984,0
49985,0
49986,0
49987,0
49988,0
49989,0
49990,0
49991,0
49992,0
49993,0
49994,0
49995,1
49996,0
49997,0
49998,0
49999,0
50000,0
50001,1
50002,0
50003,0
50004,1
50005,1
50006,1
50007,1
50008,0
50009,1
50010,0
50011,0
50012,0
50013,0
50014,1
50015,0
50016,1
50017,0
50018,1
50019,0
50020,1
50021,0
50022,0
50023,0
50024,0
50025,0
50026,0
50027,0
50028,0
50029,1
50030,0
50031,0
50032,0
50033,0
50034,0
50035,0
50036,1
50037,0
50038,1
50039,1
50040,0
50041,0
50042,0
50043,1
50044,0
50045,1
50046,1
50047,0
50048,0
50049,1
50050,0
50051,0
50052,1
50053,1
50054,0
50055,0
50056,1
50057,0
50058,1
50059,1
50060,1
50061,0
50062,0
50063,1
50064,1
50065,1
50066,0
50067,0
50068,1
50069,0
50070,0
50071,1
50072,0
50073,1
50074,1
50075,0
50076,1
50077,0
50078,0
50079,1
50080,0
50081,1
50082,0
50083,0
50084,0
50085,0
50086,0
50087,0
50088,0
50089,1
50090,0
50091,1
50092,1
50093,0
50094,0
50095,0
50096,1
50097,1
50098,0
50099,0
50100,1
50101,1
50102,1
50103,0
50104,0
50105,0
50106,0
50107,1
50108,0
50109,0
50110,1
50111,0
50112,0
50113,0
50114,1
50115,0
50116,1
50117,0
50118,0
50119,0
50120,1
50121,1
50122,1
50123,0
50124,0
50125,1
50126,0
50127,1
50128,0
50129,0
50130,1
50131,1
50132,0
50133,0
50134,0
50135,0
50136,0
50137,0
50138,1
50139,1
50140,1
50141,0
50142,0
50143,1
50144,0
50145,0
50146,0
50147,0
50148,0
50149,1
50150,0
50151,1
50152,0
50153,1
50154,0
50155,1
50156,1
50157,0
50158,0
50159,1
50160,1
50161,0
50162,1
50163,0
50164,0
50165,0
50166,1
50167,0
50168,0
50169,0
50170,1
50171,0
50172,0
50173,0
50174,0
50175,1
50176,0
50177,0
50178,0
50179,1
50180,1
50181,0
50182,0
50183,0
50184,0
50185,1
50186,0
50187,0
50188,1
50189,0
50190,0
50191,1
50192,0
50193,1
50194,0
50195,1
50196,1
50197,0
50198,1
50199,0
50200,1
50201,0
50202,0
50203,0
50204,1
50205,0
50206,1
50207,1
50208,0
50209,0
50210,0
50211,0
50212,1
50213,0
50214,1
50215,0
50216,0
50217,0
50218,1
50219,0
50220,0
50221,0
50222,0
50223,1
50224,1
50225,0
50226,1
50227,1
50228,0
50229,0
50230,0
50231,0
50232,0
50233,1
50234,1
50235,0
50236,0
50237,1
50238,0
50239,0
50240,0
50241,0
50242,0
50243,1
50244,0
50245,0
50246,1
50247,0
50248,0
50249,0
50250,0
50251,0
50252,0
50253,0
50254,0
50255,0
50256,0
50257,1
50258,0
50259,0
50260,1
50261,0
50262,1
50263,0
50264,0
50265,0
50266,0
50267,0
50268,1
50269,0
50270,0
50271,0
50272,0
50273,1
50274,0
50275,1
50276,0
50277,0
50278,1
50279,1
50280,1
50281,0
50282,0
50283,0
50284,1
50285,0
50286,1
50287,0
50288,1
50289,0
50290,1
50291,0
50292,1
50293,1
50294,0
50295,0
50296,0
50297,0
50298,0
50299,0
50300,0
50301,1
50302,0
50303,0
50304,0
50305,0
50306,0
50307,1
50308,1
50309,0
50310,0
50311,0
50312,0
50313,0
50314,0
50315,1
50316,0
50317,0
50318,0
50319,0
50320,0
50321,1
50322,0
50323,0
50324,1
50325,0
50326,1
50327,1
50328,0
50329,1
50330,0
50331,1
50332,0
50333,1
50334,0
50335,1
50336,0
50337,0
50338,0
50339,0
50340,0
50341,1
50342,0
50343,1
50344,1
50345,0
50346,0
50347,0
50348,0
50349,1
50350,1
50351,1
50352,0
50353,0
50354,1
50355,0
50356,0
50357,1
50358,0
50359,0
50360,0
50361,0
50362,0
50363,0
50364,0
50365,0
50366,0
50367,0
50368,0
50369,0
50370,0
50371,0
50372,0
50373,0
50374,1
50375,0
50376,1
50377,0
50378,1
50379,0
50380,0
50381,0
50382,0
50383,0
50384,0
50385,1
50386,1
50387,1
50388,0
50389,0
50390,1
50391,0
50392,1
50393,0
50394,0
50395,0
50396,0
50397,0
50398,0
50399,0
50400,1
50401,1
50402,1
50403,1
50404,0
50405,0
50406,0
50407,0
50408,1
50409,0
50410,0
50411,1
50412,0
50413,0
50414,0
50415,0
50416,0
50417,1
50418,1
50419,0
50420,0
50421,0
50422,0
50423,0
50424,1
50425,1
50426,0
50427,0
50428,1
50429,1
50430,1
50431,0
50432,0
50433,0
50434,0
50435,1
50436,1
50437,0
50438,0
50439,0
50440,1
50441,0
50442,0
50443,0
50444,0
50445,0
50446,0
50447,1
50448,1
50449,1
50450,0
50451,0
50452,0
50453,0
50454,1
50455,0
50456,0
50457,1
50458,0
50459,0
50460,0
50461,1
50462,0
50463,0
50464,0
50465,1
50466,0
50467,0
50468,1
50469,1
50470,0
50471,1
50472,0
50473,1
50474,0
50475,1
50476,0
50477,0
50478,0
50479,1
50480,0
50481,1
50482,0
50483,1
50484,1
50485,1
50486,1
50487,0
50488,0
50489,0
50490,1
50491,0
50492,0
50493,1
50494,0
50495,0
50496,1
50497,0
50498,0
50499,1
50500,0
50501,0
50502,0
50503,0
50504,1
50505,1
50506,0
50507,1
50508,0
50509,1
50510,1
50511,0
50512,0
50513,1
50514,1
50515,0
50516,0
50517,0
50518,0
50519,0
50520,0
50521,0
50522,0
50523,0
50524,1
50525,0
50526,1
50527,1
50528,0
50529,0
50530,1
50531,0
50532,0
50533,0
50534,1
50535,0
50536,0
50537,0
50538,1
50539,1
50540,0
50541,0
50542,0
50543,1
50544,0
50545,0
50546,0
50547,1
50548,0
50549,0
50550,1
50551,0
50552,0
50553,0
50554,0
50555,1
50556,0
50557,1
50558,0
50559,0
50560,0
50561,0
50562,1
50563,1
50564,0
50565,0
50566,1
50567,0
50568,1
50569,1
50570,1
50571,0
50572,0
50573,0
50574,1
50575,0
50576,0
50577,0
50578,1
50579,1
50580,0
50581,1
50582,0
50583,1
50584,1
50585,0
50586,1
50587,0
50588,0
50589,0
50590,0
50591,1
50592,0
50593,0
50594,0
50595,1
50596,1
50597,0
50598,0
50599,0
50600,1
50601,0
50602,0
50603,0
50604,1
50605,0
50606,1
50607,0
50608,0
50609,0
50610,0
50611,0
50612,0
50613,0
50614,1
50615,0
50616,0
50617,0
50618,0
50619,1
50620,0
50621,1
50622,0
50623,0
50624,0
50625,0
50626,0
50627,1
50628,0
50629,0
50630,0
50631,1
50632,1
50633,1
50634,0
50635,1
50636,0
50637,0
50638,0
50639,1
50640,0
50641,1
50642,0
50643,0
50644,0
50645,0
50646,1
50647,0
50648,0
50649,1
50650,0
50651,1
50652,0
50653,1
50654,0
50655,0
50656,1
50657,0
50658,1
50659,0
50660,0
50661,0
50662,1
50663,0
50664,1
50665,1
50666,1
50667,0
50668,1
50669,0
50670,1
50671,1
50672,0
50673,0
50674,0
50675,1
50676,0
50677,0
50678,0
50679,0
50680,0
50681,1
50682,0
50683,1
50684,0
50685,1
50686,0
50687,1
50688,0
50689,0
50690,1
50691,1
50692,1
50693,0
50694,0
50695,0
50696,0
50697,0
50698,0
50699,0
50700,1
50701,0
50702,0
50703,1
50704,1
50705,0
50706,0
50707,1
50708,0
50709,0
50710,0
50711,0
50712,1
50713,0
50714,0
50715,0
50716,1
50717,0
50718,0
50719,0
50720,0
50721,1
50722,0
50723,1
50724,0
50725,0
50726,1
50727,0
50728,0
50729,0
50730,1
50731,1
50732,0
50733,0
50734,0
50735,0
50736,0
50737,0
50738,0
50739,0
50740,0
50741,0
50742,0
50743,1
50744,1
50745,1
50746,1
50747,1
50748,0
50749,0
50750,1
50751,0
50752,0
50753,1
50754,0
50755,1
50756,0
50757,1
50758,0
50759,0
50760,0
50761,0
50762,0
50763,1
50764,0
50765,0
50766,0
50767,0
50768,0
50769,0
50770,1
50771,0
50772,0
50773,0
50774,1
50775,1
50776,1
50777,1
50778,1
50779,0
50780,1
50781,0
50782,1
50783,0
50784,0
50785,0
50786,1
50787,0
50788,0
50789,0
50790,0
50791,0
50792,0
50793,0
50794,0
50795,0
50796,0
50797,0
50798,1
50799,1
50800,1
50801,0
50802,1
50803,0
50804,0
50805,1
50806,1
50807,1
50808,0
50809,0
50810,0
50811,0
50812,1
50813,0
50814,0
50815,1
50816,0
50817,0
50818,0
50819,0
50820,1
50821,0
50822,0
50823,0
50824,0
50825,1
50826,0
50827,0
50828,1
50829,0
50830,1
50831,1
50832,1
50833,0
50834,1
50835,1
50836,1
50837,1
50838,0
50839,0
50840,0
50841,0
50842,0
50843,0
50844,1
50845,1
50846,0
50847,1
50848,0
50849,1
50850,0
50851,0
50852,1
50853,1
50854,1
50855,1
50856,0
50857,0
50858,1
50859,0
50860,0
50861,0
50862,1
50863,1
50864,1
50865,0
50866,1
50867,1
50868,0
50869,1
50870,1
50871,0
50872,0
50873,0
50874,0
50875,0
50876,0
50877,0
50878,0
50879,0
50880,1
50881,0
50882,0
50883,0
50884,1
50885,0
50886,1
50887,0
50888,1
50889,1
50890,0
50891,1
50892,0
50893,0
50894,0
50895,0
50896,0
50897,1
50898,1
50899,0
50900,1
50901,0
50902,0
50903,0
50904,1
50905,0
50906,0
50907,0
50908,1
50909,0
50910,0
50911,0
50912,1
50913,0
50914,0
50915,1
50916,0
50917,1
50918,1
50919,0
50920,0
50921,0
50922,0
50923,0
50924,0
50925,0
50926,1
50927,0
50928,0
50929,0
50930,1
50931,0
50932,1
50933,0
50934,0
50935,1
50936,1
50937,0
50938,0
50939,1
50940,0
50941,0
50942,0
50943,0
50944,0
50945,0
50946,0
50947,0
50948,0
50949,1
50950,1
50951,0
50952,0
50953,0
50954,0
50955,1
50956,1
50957,0
50958,1
50959,1
50960,1
50961,1
50962,1
50963,0
50964,0
50965,0
50966,0
50967,0
50968,0
50969,1
50970,0
50971,1
50972,1
50973,0
50974,1
50975,0
50976,1
50977,0
50978,0
50979,1
50980,0
50981,0
50982,1
50983,0
50984,1
50985,0
50986,0
50987,1
50988,0
50989,1
50990,1
50991,0
50992,0
50993,0
50994,1
50995,0
50996,0
50997,1
50998,0
50999,0
51000,0
51001,0
51002,0
51003,0
51004,0
51005,1
51006,1
51007,0
51008,0
51009,0
51010,0
51011,0
51012,0
51013,0
51014,0
51015,1
51016,1
51017,0
51018,1
51019,1
51020,0
51021,1
51022,0
51023,1
51024,0
51025,0
51026,1
51027,0
51028,0
51029,1
51030,0
51031,1
51032,0
51033,1
51034,0
51035,0
51036,0
51037,0
51038,0
51039,1
51040,0
51041,0
51042,0
51043,0
51044,1
51045,0
51046,1
51047,0
51048,0
51049,0
51050,0
51051,0
51052,1
51053,1
51054,1
51055,1
51056,0
51057,1
51058,1
51059,0
51060,0
51061,0
51062,0
51063,0
51064,0
51065,1
51066,1
51067,1
51068,0
51069,0
51070,0
51071,0
51072,1
51073,0
51074,0
51075,1
51076,0
51077,0
51078,0
51079,0
51080,0
51081,0
51082,1
51083,0
51084,0
51085,0
51086,0
51087,1
51088,0
51089,0
51090,0
51091,0
51092,0
51093,0
51094,0
51095,0
51096,1
51097,0
51098,0
51099,1
51100,0
51101,0
51102,0
51103,0
51104,0
51105,0
51106,0
51107,0
51108,0
51109,1
51110,0
51111,0
51112,0
51113,1
51114,0
51115,0
51116,0
51117,0
51118,0
51119,0
51120,0
51121,0
51122,0
51123,1
51124,1
51125,1
51126,1
51127,0
51128,0
51129,0
51130,0
51131,0
51132,0
51133,0
51134,0
51135,0
51136,1
51137,1
51138,1
51139,1
51140,0
51141,1
51142,0
51143,0
51144,0
51145,1
51146,0
51147,0
51148,0
51149,0
51150,1
51151,1
51152,0
51153,0
51154,0
51155,0
51156,0
51157,0
51158,1
51159,1
51160,1
51161,0
51162,0
51163,0
51164,0
51165,0
51166,0
51167,0
51168,1
51169,0
51170,1
51171,0
51172,1
51173,0
51174,1
51175,1
51176,0
51177,0
51178,0
51179,0
51180,0
51181,0
51182,1
51183,1
51184,0
51185,0
51186,0
51187,1
51188,1
51189,0
51190,1
51191,0
51192,1
51193,0
51194,1
51195,0
51196,0
51197,1
51198,0
51199,1
51200,0
51201,0
51202,1
51203,0
51204,0
51205,0
51206,0
51207,0
51208,1
51209,1
51210,0
51211,0
51212,1
51213,1
51214,1
51215,0
51216,0
51217,1
51218,1
51219,1
51220,0
51221,1
51222,0
51223,1
51224,1
51225,0
51226,0
51227,0
51228,1
51229,0
51230,1
51231,0
51232,0
51233,1
51234,0
51235,0
51236,0
51237,0
51238,1
51239,0
51240,0
51241,0
51242,1
51243,1
51244,1
51245,1
51246,0
51247,0
51248,0
51249,1
51250,0
51251,0
51252,0
51253,1
51254,1
51255,0
51256,0
51257,1
51258,0
51259,1
51260,1
51261,0
51262,1
51263,1
51264,0
51265,1
51266,0
51267,0
51268,1
51269,0
51270,0
51271,0
51272,0
51273,0
51274,1
51275,1
51276,0
51277,0
51278,1
51279,1
51280,0
51281,1
51282,0
51283,1
51284,1
51285,1
51286,1
51287,1
51288,1
51289,0
51290,0
51291,0
51292,0
51293,1
51294,0
51295,0
51296,0
51297,1
51298,0
51299,0
51300,0
51301,0
51302,1
51303,0
51304,1
51305,0
51306,0
51307,0
51308,0
51309,1
51310,0
51311,0
51312,0
51313,0
51314,1
51315,1
51316,1
51317,0
51318,0
51319,0
51320,0
51321,1
51322,0
51323,0
51324,1
51325,0
51326,0
51327,0
51328,0
51329,1
51330,0
51331,1
51332,0
51333,0
51334,1
51335,0
51336,0
51337,0
51338,0
51339,0
51340,0
51341,1
51342,0
51343,1
51344,0
51345,1
51346,1
51347,0
51348,0
51349,0
51350,1
51351,1
51352,0
51353,0
51354,0
51355,0
51356,0
51357,0
51358,0
51359,0
51360,1
51361,1
51362,1
51363,1
51364,0
51365,0
51366,1
51367,0
51368,0
51369,0
51370,0
51371,0
51372,0
51373,0
51374,1
51375,0
51376,0
51377,0
51378,0
51379,1
51380,1
51381,1
51382,0
51383,0
51384,0
51385,0
51386,0
51387,1
51388,0
51389,0
51390,0
51391,0
51392,0
51393,0
51394,0
51395,0
51396,0
51397,1
51398,0
51399,0
51400,1
51401,1
51402,0
51403,0
51404,1
51405,1
51406,0
51407,0
51408,1
51409,0
51410,0
51411,0
51412,0
51413,0
51414,1
51415,0
51416,1
51417,1
51418,0
51419,1
51420,1
51421,0
51422,0
51423,0
51424,0
51425,1
51426,1
51427,0
51428,1
51429,0
51430,0
51431,1
51432,1
51433,0
51434,0
51435,1
51436,0
51437,0
51438,1
51439,0
51440,1
51441,0
51442,0
51443,1
51444,0
51445,0
51446,1
51447,1
51448,1
51449,0
51450,1
51451,0
51452,1
51453,0
51454,0
51455,0
51456,0
51457,0
51458,0
51459,1
51460,1
51461,0
51462,0
51463,0
51464,0
51465,0
51466,1
51467,0
51468,0
51469,0
51470,0
51471,1
51472,0
51473,0
51474,0
51475,1
51476,1
51477,0
51478,0
51479,1
51480,1
51481,0
51482,0
51483,1
51484,0
51485,0
51486,0
51487,0
51488,1
51489,0
51490,1
51491,1
51492,1
51493,1
51494,0
51495,0
51496,0
51497,0
51498,0
51499,1
51500,1
51501,1
51502,1
51503,0
51504,0
51505,1
51506,0
51507,0
51508,0
51509,0
51510,0
51511,0
51512,0
51513,0
51514,0
51515,0
51516,0
51517,0
51518,0
51519,1
51520,1
51521,1
51522,0
51523,0
51524,1
51525,0
51526,0
51527,0
51528,1
51529,1
51530,1
51531,1
51532,0
51533,0
51534,0
51535,0
51536,1
51537,0
51538,0
51539,1
51540,0
51541,0
51542,0
51543,1
51544,0
51545,1
51546,1
51547,0
51548,0
51549,1
51550,0
51551,1
51552,0
51553,1
51554,1
51555,0
51556,0
51557,0
51558,1
51559,0
51560,0
51561,1
51562,0
51563,0
51564,1
51565,1
51566,0
51567,0
51568,1
51569,1
51570,1
51571,0
51572,0
51573,0
51574,1
51575,1
51576,0
51577,0
51578,0
51579,0
51580,0
51581,0
51582,0
51583,1
51584,1
51585,0
51586,0
51587,1
51588,0
51589,1
51590,0
51591,0
51592,0
51593,0
51594,0
51595,0
51596,0
51597,0
51598,0
51599,0
51600,0
51601,0
51602,0
51603,1
51604,0
51605,0
51606,0
51607,1
51608,1
51609,0
51610,1
51611,0
51612,0
51613,0
51614,0
51615,1
51616,0
51617,1
51618,0
51619,1
51620,1
51621,0
51622,0
51623,0
51624,0
51625,0
51626,1
51627,0
51628,0
51629,0
51630,0
51631,1
51632,0
51633,0
51634,0
51635,0
51636,1
51637,0
51638,0
51639,1
51640,0
51641,1
51642,1
51643,1
51644,0
51645,0
51646,1
51647,0
51648,0
51649,0
51650,0
51651,0
51652,0
51653,0
51654,1
51655,0
51656,0
51657,0
51658,0
51659,0
51660,0
51661,0
51662,0
51663,0
51664,0
51665,1
51666,1
51667,0
51668,0
51669,0
51670,1
51671,0
51672,1
51673,1
51674,1
51675,1
51676,0
51677,1
51678,1
51679,0
51680,1
51681,0
51682,0
51683,0
51684,0
51685,1
51686,0
51687,1
51688,0
51689,0
51690,1
51691,1
51692,1
51693,1
51694,0
51695,0
51696,1
51697,1
51698,1
51699,1
51700,1
51701,0
51702,0
51703,0
51704,1
51705,0
51706,0
51707,0
51708,0
51709,0
51710,0
51711,1
51712,1
51713,1
51714,0
51715,0
51716,1
51717,1
51718,0
51719,1
51720,1
51721,0
51722,1
51723,0
51724,0
51725,0
51726,0
51727,0
51728,0
51729,1
51730,1
51731,0
51732,1
51733,0
51734,1
51735,1
51736,0
51737,0
51738,1
51739,0
51740,1
51741,0
51742,1
51743,0
51744,1
51745,0
51746,0
51747,1
51748,0
51749,0
51750,1
51751,1
51752,1
51753,0
51754,1
51755,0
51756,0
51757,0
51758,1
51759,0
51760,0
51761,0
51762,0
51763,1
51764,1
51765,0
51766,1
51767,1
51768,1
51769,0
51770,0
51771,1
51772,0
51773,1
51774,1
51775,0
51776,1
51777,0
51778,1
51779,0
51780,1
51781,0
51782,0
51783,0
51784,1
51785,0
51786,1
51787,0
51788,0
51789,0
51790,0
51791,0
51792,0
51793,0
51794,1
51795,1
51796,0
51797,1
51798,0
51799,1
51800,0
51801,1
51802,0
51803,1
51804,0
51805,0
51806,0
51807,0
51808,0
51809,1
51810,0
51811,1
51812,0
51813,1
51814,0
51815,1
51816,0
51817,0
51818,0
51819,0
51820,0
51821,0
51822,0
51823,0
51824,1
51825,0
51826,0
51827,0
51828,1
51829,0
51830,0
51831,0
51832,0
51833,0
51834,0
51835,1
51836,1
51837,0
51838,0
51839,1
51840,0
51841,1
51842,0
51843,0
51844,0
51845,1
51846,0
51847,0
51848,1
51849,0
51850,0
51851,0
51852,0
51853,1
51854,0
51855,0
51856,0
51857,1
51858,0
51859,0
51860,1
51861,1
51862,0
51863,0
51864,1
51865,1
51866,1
51867,0
51868,0
51869,1
51870,0
51871,0
51872,0
51873,0
51874,0
51875,1
51876,0
51877,1
51878,0
51879,1
51880,0
51881,0
51882,0
51883,0
51884,0
51885,0
51886,1
51887,0
51888,1
51889,0
51890,1
51891,1
51892,0
51893,0
51894,0
51895,1
51896,0
51897,1
51898,0
51899,0
51900,0
51901,0
51902,0
51903,0
51904,0
51905,0
51906,1
51907,0
51908,0
51909,0
51910,1
51911,0
51912,1
51913,0
51914,0
51915,0
51916,1
51917,0
51918,1
51919,1
51920,0
51921,0
51922,0
51923,0
51924,1
51925,0
51926,0
51927,0
51928,0
51929,0
51930,0
51931,0
51932,1
51933,0
51934,1
51935,1
51936,0
51937,0
51938,1
51939,1
51940,0
51941,1
51942,0
51943,1
51944,1
51945,0
51946,0
51947,1
51948,1
51949,0
51950,1
51951,0
51952,0
51953,0
51954,1
51955,0
51956,0
51957,1
51958,0
51959,1
51960,1
51961,0
51962,1
51963,0
51964,0
51965,1
51966,1
51967,0
51968,0
51969,1
51970,1
51971,1
51972,0
51973,0
51974,0
51975,1
51976,1
51977,1
51978,1
51979,0
51980,0
51981,1
51982,0
51983,1
51984,0
51985,0
51986,0
51987,0
51988,0
51989,0
51990,0
51991,0
51992,0
51993,0
51994,0
51995,0
51996,1
51997,1
51998,0
51999,1
52000,0
52001,0
52002,0
52003,0
52004,0
52005,1
52006,1
52007,0
52008,1
52009,0
52010,1
52011,1
52012,0
52013,1
52014,0
52015,0
52016,0
52017,1
52018,1
52019,0
52020,1
52021,0
52022,0
52023,0
52024,0
52025,0
52026,0
52027,0
52028,0
52029,1
52030,0
52031,1
52032,0
52033,0
52034,1
52035,0
52036,1
52037,1
52038,0
52039,0
52040,0
52041,0
52042,0
52043,0
52044,0
52045,0
52046,1
52047,1
52048,0
52049,0
52050,0
52051,0
52052,0
52053,1
52054,1
52055,1
52056,0
52057,1
52058,1
52059,1
52060,1
52061,0
52062,0
52063,1
52064,1
52065,1
52066,1
52067,0
52068,0
52069,0
52070,1
52071,0
52072,0
52073,1
52074,0
52075,0
52076,0
52077,0
52078,1
52079,0
52080,1
52081,0
52082,0
52083,0
52084,0
52085,0
52086,0
52087,1
52088,0
52089,0
52090,1
52091,0
52092,0
52093,1
52094,0
52095,0
52096,1
52097,1
52098,0
52099,0
52100,0
52101,0
52102,1
52103,1
52104,1
52105,1
52106,1
52107,0
52108,1
52109,0
52110,0
52111,1
52112,0
52113,0
52114,0
52115,0
52116,0
52117,0
52118,1
52119,0
52120,1
52121,0
52122,0
52123,0
52124,0
52125,0
52126,0
52127,0
52128,0
52129,0
52130,0
52131,0
52132,1
52133,0
52134,0
52135,1
52136,0
52137,0
52138,0
52139,1
52140,0
52141,0
52142,1
52143,1
52144,1
52145,0
52146,1
52147,1
52148,0
52149,1
52150,0
52151,0
52152,1
52153,1
52154,1
52155,0
52156,0
52157,0
52158,0
52159,1
52160,0
52161,0
52162,0
52163,0
52164,0
52165,0
52166,0
52167,0
52168,1
52169,1
52170,1
52171,0
52172,0
52173,0
52174,0
52175,0
52176,0
52177,1
52178,0
52179,0
52180,0
52181,0
52182,1
52183,0
52184,1
52185,0
52186,0
52187,0
52188,1
52189,1
52190,0
52191,0
52192,1
52193,1
52194,0
52195,1
52196,1
52197,0
52198,1
52199,0
52200,1
52201,1
52202,0
52203,0
52204,1
52205,1
52206,0
52207,1
52208,0
52209,0
52210,0
52211,0
52212,0
52213,0
52214,0
52215,0
52216,0
52217,0
52218,0
52219,0
52220,0
52221,0
52222,0
52223,1
52224,1
52225,0
52226,0
52227,0
52228,0
52229,0
52230,1
52231,1
52232,0
52233,1
52234,0
52235,0
52236,0
52237,1
52238,0
52239,0
52240,1
52241,0
52242,1
52243,0
52244,1
52245,1
52246,0
52247,0
52248,1
52249,0
52250,1
52251,1
52252,0
52253,0
52254,1
52255,0
52256,0
52257,0
52258,1
52259,0
52260,1
52261,0
52262,0
52263,0
52264,1
52265,0
52266,0
52267,1
52268,0
52269,0
52270,0
52271,1
52272,0
52273,1
52274,0
52275,0
52276,1
52277,1
52278,1
52279,0
52280,1
52281,1
52282,0
52283,1
52284,0
52285,1
52286,0
52287,0
52288,0
52289,0
52290,1
52291,0
52292,1
52293,1
52294,1
52295,0
52296,1
52297,0
52298,0
52299,0
52300,0
52301,1
52302,0
52303,0
52304,0
52305,0
52306,0
52307,0
52308,1
52309,1
52310,0
52311,0
52312,0
52313,0
52314,0
52315,1
52316,0
52317,0
52318,1
52319,0
52320,1
52321,0
52322,0
52323,0
52324,0
52325,0
52326,0
52327,1
52328,1
52329,1
52330,1
52331,0
52332,0
52333,1
52334,0
52335,0
52336,0
52337,1
52338,0
52339,0
52340,1
52341,0
52342,0
52343,0
52344,0
52345,0
52346,0
52347,0
52348,0
52349,0
52350,0
52351,1
52352,1
52353,0
52354,1
52355,0
52356,0
52357,1
52358,1
52359,1
52360,0
52361,0
52362,0
52363,1
52364,0
52365,0
52366,1
52367,0
52368,1
52369,0
52370,0
52371,0
52372,0
52373,0
52374,0
52375,1
52376,0
52377,1
52378,1
52379,1
52380,0
52381,1
52382,0
52383,0
52384,0
52385,0
52386,0
52387,1
52388,1
52389,0
52390,0
52391,1
52392,0
52393,1
52394,0
52395,1
52396,0
52397,1
52398,1
52399,1
52400,0
52401,1
52402,0
52403,0
52404,0
52405,1
52406,0
52407,0
52408,0
52409,1
52410,0
52411,1
52412,0
52413,1
52414,0
52415,1
52416,0
52417,1
52418,1
52419,0
52420,0
52421,0
52422,1
52423,0
52424,0
52425,1
52426,0
52427,0
52428,1
52429,0
52430,0
52431,1
52432,1
52433,1
52434,0
52435,0
52436,0
52437,0
52438,0
52439,1
52440,1
52441,1
52442,0
52443,0
52444,0
52445,0
52446,0
52447,0
52448,0
52449,0
52450,0
52451,0
52452,0
52453,0
52454,1
52455,1
52456,0
52457,0
52458,0
52459,1
52460,0
52461,0
52462,0
52463,0
52464,1
52465,0
52466,0
52467,0
52468,0
52469,1
52470,1
52471,0
52472,0
52473,0
52474,1
52475,1
52476,0
52477,0
52478,0
52479,0
52480,0
52481,0
52482,0
52483,1
52484,1
52485,0
52486,0
52487,1
52488,1
52489,0
52490,0
52491,1
52492,0
52493,1
52494,0
52495,0
52496,0
52497,0
52498,1
52499,0
52500,1
52501,0
52502,1
52503,0
52504,1
52505,0
52506,0
52507,1
52508,1
52509,1
52510,1
52511,0
52512,0
52513,0
52514,0
52515,1
52516,1
52517,0
52518,0
52519,0
52520,0
52521,0
52522,0
52523,0
52524,0
52525,0
52526,0
52527,0
52528,0
52529,0
52530,0
52531,0
52532,1
52533,0
52534,0
52535,0
52536,0
52537,1
52538,1
52539,0
52540,1
52541,0
52542,1
52543,0
52544,0
52545,0
52546,1
52547,0
52548,1
52549,0
52550,0
52551,0
52552,1
52553,0
52554,0
52555,1
52556,0
52557,1
52558,0
52559,0
52560,1
52561,0
52562,1
52563,1
52564,0
52565,1
52566,0
52567,0
52568,1
52569,0
52570,1
52571,0
52572,0
52573,1
52574,1
52575,0
52576,1
52577,0
52578,0
52579,1
52580,0
52581,0
52582,1
52583,0
52584,0
52585,0
52586,1
52587,0
52588,0
52589,1
52590,1
52591,1
52592,1
52593,0
52594,0
52595,1
52596,0
52597,1
52598,1
52599,0
52600,0
52601,1
52602,0
52603,0
52604,0
52605,0
52606,0
52607,1
52608,1
52609,1
52610,0
52611,0
52612,1
52613,1
52614,1
52615,0
52616,1
52617,0
52618,1
52619,1
52620,1
52621,1
52622,0
52623,0
52624,0
52625,0
52626,0
52627,0
52628,1
52629,0
52630,0
52631,0
52632,0
52633,0
52634,0
52635,0
52636,1
52637,0
52638,1
52639,0
52640,0
52641,0
52642,1
52643,0
52644,0
52645,0
52646,0
52647,0
52648,0
52649,0
52650,1
52651,1
